,level_0,index,id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
662,8626,14487,78135865,2021/05/09 10:21 AM EDT,2021-05-09,2021-05-09 14:21:00 UTC,Eastern Time (US & Canada),1809744,brianwhite,2021-05-09 21:39:25 UTC,2021-05-09 21:48:00 UTC,research,CC-BY,https://www.inaturalist.org/observations/78135865,https://inaturalist-open-data.s3.amazonaws.com/photos/127833153/medium.jpg,,,,1,0,False,,"Southwest Philadelphia, Philadelphia, PA, USA",39.888148375,-75.26268075,,,,,,,open,False,,,American Coot,Fulica americana,American Coot,Aves,473
663,8627,14488,78135869,2021/05/09 10:21 AM EDT,2021-05-09,2021-05-09 14:21:00 UTC,Eastern Time (US & Canada),1809744,brianwhite,2021-05-09 21:39:26 UTC,2021-05-15 13:11:29 UTC,research,CC-BY,https://www.inaturalist.org/observations/78135869,https://inaturalist-open-data.s3.amazonaws.com/photos/127833217/medium.jpg,,,,2,0,False,,"John Heinz National Wildlife Refuge At Tinicum, Philadelphia, Pennsylvania, United States",39.888188625,-75.262667375,,,,,,,open,False,,,Solitary Sandpiper,Tringa solitaria,Solitary Sandpiper,Aves,3875
664,8631,14494,78138291,2021/05/09 10:29 AM EDT,2021-05-09,2021-05-09 14:29:00 UTC,Eastern Time (US & Canada),1809744,brianwhite,2021-05-09 21:54:32 UTC,2021-05-13 04:26:37 UTC,research,CC-BY,https://www.inaturalist.org/observations/78138291,https://inaturalist-open-data.s3.amazonaws.com/photos/127835836/medium.jpg,,,,1,0,False,,"Southwest Philadelphia, Philadelphia, PA, USA",39.8881668533,-75.2640033033,,,,,,,open,False,,,Song Sparrow,Melospiza melodia,Song Sparrow,Aves,9100
665,8633,14496,78138293,2021/05/09 10:35 AM EDT,2021-05-09,2021-05-09 14:35:00 UTC,Eastern Time (US & Canada),1809744,brianwhite,2021-05-09 21:54:32 UTC,2021-05-10 19:50:14 UTC,research,CC-BY,https://www.inaturalist.org/observations/78138293,https://inaturalist-open-data.s3.amazonaws.com/photos/127835873/medium.jpg,,,,2,0,False,,"Bartram, Folcroft, PA, USA",39.88782875,-75.26424375,,,,,,,open,False,,,Solitary Sandpiper,Tringa solitaria,Solitary Sandpiper,Aves,3875
666,8636,14499,78138303,2021/05/09 10:53 AM EDT,2021-05-09,2021-05-09 14:53:00 UTC,Eastern Time (US & Canada),1809744,brianwhite,2021-05-09 21:54:34 UTC,2021-05-09 23:04:56 UTC,research,CC-BY,https://www.inaturalist.org/observations/78138303,https://inaturalist-open-data.s3.amazonaws.com/photos/127835996/medium.jpg,,,,2,0,False,,"John Heinz National Wildlife Refuge At Tinicum, Philadelphia, Pennsylvania, United States",39.8865138433,-75.2642505,,,,,,,open,False,,,Solitary Sandpiper,Tringa solitaria,Solitary Sandpiper,Aves,3875
667,8637,14500,78138304,2021/05/09 10:53 AM EDT,2021-05-09,2021-05-09 14:53:00 UTC,Eastern Time (US & Canada),1809744,brianwhite,2021-05-09 21:54:34 UTC,2021-05-09 23:04:52 UTC,research,CC-BY,https://www.inaturalist.org/observations/78138304,https://inaturalist-open-data.s3.amazonaws.com/photos/127836010/medium.jpg,,,,2,0,False,,"John Heinz National Wildlife Refuge At Tinicum, Philadelphia, Pennsylvania, United States",39.8865099067,-75.2642355,,,,,,,open,False,,,Spotted Sandpiper,Actitis macularius,Spotted Sandpiper,Aves,72458
668,8638,14501,78138306,2021/05/09 10:40 AM EDT,2021-05-09,2021-05-09 14:40:00 UTC,Eastern Time (US & Canada),1809744,brianwhite,2021-05-09 21:54:35 UTC,2021-05-09 22:24:26 UTC,research,CC-BY,https://www.inaturalist.org/observations/78138306,https://inaturalist-open-data.s3.amazonaws.com/photos/127837225/medium.png,https://static.inaturalist.org/sounds/216660.m4a?1620597228,,,2,0,False,,"Bartram, Folcroft, PA, USA",39.8866219134,-75.2645007888,61.0,,,,61.0,,open,False,,,Baltimore Oriole,Icterus galbula,Baltimore Oriole,Aves,9346
669,8640,14503,78140465,2021/05/09 11:06 AM EDT,2021-05-09,2021-05-09 15:06:00 UTC,Eastern Time (US & Canada),1809744,brianwhite,2021-05-09 22:09:03 UTC,2021-05-09 22:41:31 UTC,research,CC-BY,https://www.inaturalist.org/observations/78140465,https://inaturalist-open-data.s3.amazonaws.com/photos/127840861/medium.jpg,,,,2,0,False,,"Southwest Philadelphia, Philadelphia, PA, USA",39.884388625,-75.263535375,,,,,,,open,False,,,Orchard Oriole,Icterus spurius,Orchard Oriole,Aves,9325
670,8643,14506,78142938,2021/05/09 11:20 AM EDT,2021-05-09,2021-05-09 15:20:00 UTC,Eastern Time (US & Canada),1809744,brianwhite,2021-05-09 22:24:35 UTC,2021-05-09 23:04:22 UTC,research,CC-BY,https://www.inaturalist.org/observations/78142938,https://inaturalist-open-data.s3.amazonaws.com/photos/127844928/medium.jpg,,,,1,0,False,,"Southwest Philadelphia, Philadelphia, PA, USA",39.881700235,-75.2645051183,,,,,,,open,False,,,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
671,8645,14508,78142941,2021/05/09 11:22 AM EDT,2021-05-09,2021-05-09 15:22:00 UTC,Eastern Time (US & Canada),1809744,brianwhite,2021-05-09 22:24:35 UTC,2021-05-09 22:41:09 UTC,research,CC-BY,https://www.inaturalist.org/observations/78142941,https://inaturalist-open-data.s3.amazonaws.com/photos/127844957/medium.jpg,,,,1,0,False,,"John Heinz National Wildlife Refuge At Tinicum, Philadelphia, Pennsylvania, United States",39.88105725,-75.2647703133,,,,,,,open,False,,,Downy Woodpecker,Dryobates pubescens,Downy Woodpecker,Aves,792988
672,8650,14513,78144820,Sun May 09 2021 12:31:52 GMT-0400 (EDT),2021-05-09,2021-05-09 16:31:52 UTC,Eastern Time (US & Canada),142840,dwiebe,2021-05-09 22:38:14 UTC,2021-05-09 23:04:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78144820,https://inaturalist-open-data.s3.amazonaws.com/photos/127848730/medium.jpg,,,,1,0,False,3.0,"Schuylkill River, Philadelphia, PA, US",39.9862660479,-75.2020282238,114.0,,,,114.0,,open,False,,,Double-crested Cormorant,Phalacrocorax auritus,Double-crested Cormorant,Aves,4265
673,8651,14514,78144985,Sun May 09 2021 12:34:15 GMT-0400 (EDT),2021-05-09,2021-05-09 16:34:15 UTC,Eastern Time (US & Canada),142840,dwiebe,2021-05-09 22:39:11 UTC,2021-05-09 22:48:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78144985,https://inaturalist-open-data.s3.amazonaws.com/photos/127848909/medium.jpg,,,,1,0,False,3.0,"N Schuylkill River Trail, Philadelphia, PA, US",39.9862406126,-75.2016388365,99.0,,,,99.0,,open,False,,,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
674,8653,14516,78145392,Sun May 09 2021 12:18:27 GMT-0400 (EDT),2021-05-09,2021-05-09 16:18:27 UTC,Eastern Time (US & Canada),142840,dwiebe,2021-05-09 22:42:48 UTC,2021-05-09 22:46:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78145392,https://inaturalist-open-data.s3.amazonaws.com/photos/127849776/medium.jpg,,,,1,0,False,3.0,"Fairmount Park Conservancy, Philadelphia, PA, US",40.0056946185,-75.1948211443,395.0,,,,395.0,,open,False,,,Red-tailed Hawk,Buteo jamaicensis,Red-tailed Hawk,Aves,5212
675,8659,14522,78151299,2021/05/09 12:06 PM EDT,2021-05-09,2021-05-09 16:06:00 UTC,Eastern Time (US & Canada),1809744,brianwhite,2021-05-09 23:26:26 UTC,2021-05-10 03:29:30 UTC,research,CC-BY,https://www.inaturalist.org/observations/78151299,https://inaturalist-open-data.s3.amazonaws.com/photos/127858635/medium.jpg,,,,2,0,False,,"John Heinz National Wildlife Refuge At Tinicum, Philadelphia, Pennsylvania, United States",39.8794843333,-75.257775,,,,,,,open,False,,,Solitary Sandpiper,Tringa solitaria,Solitary Sandpiper,Aves,3875
676,8663,14526,78151311,2021/05/09 12:52 PM EDT,2021-05-09,2021-05-09 16:52:00 UTC,Eastern Time (US & Canada),1809744,brianwhite,2021-05-09 23:26:29 UTC,2021-05-09 23:27:21 UTC,research,CC-BY,https://www.inaturalist.org/observations/78151311,https://inaturalist-open-data.s3.amazonaws.com/photos/127858790/medium.jpg,,,,1,0,False,,"Philadelphia, Pennsylvania, United States",39.8865833333,-75.2561081117,,,,,,,open,False,,,Baltimore Oriole,Icterus galbula,Baltimore Oriole,Aves,9346
677,8664,14527,78151312,2021/05/09 1:08 PM EDT,2021-05-09,2021-05-09 17:08:00 UTC,Eastern Time (US & Canada),1809744,brianwhite,2021-05-09 23:26:29 UTC,2021-05-10 00:09:11 UTC,research,CC-BY,https://www.inaturalist.org/observations/78151312,https://inaturalist-open-data.s3.amazonaws.com/photos/127858811/medium.jpg,,,,1,0,False,,"John Heinz National Wildlife Refuge At Tinicum, Philadelphia, Pennsylvania, United States",39.8886885,-75.258363625,,,,,,,open,False,,,Black-throated Blue Warbler,Setophaga caerulescens,Black-throated Blue Warbler,Aves,199916
678,8666,14529,78151315,2021/05/09 1:20 PM EDT,2021-05-09,2021-05-09 17:20:00 UTC,Eastern Time (US & Canada),1809744,brianwhite,2021-05-09 23:26:30 UTC,2021-05-09 23:33:47 UTC,research,CC-BY,https://www.inaturalist.org/observations/78151315,https://inaturalist-open-data.s3.amazonaws.com/photos/127858887/medium.jpg,,,,1,0,False,,"John Heinz National Wildlife Refuge At Tinicum, Philadelphia, Pennsylvania, United States",39.8927993333,-75.2578366667,,,,,,,open,False,,,Chipping Sparrow,Spizella passerina,Chipping Sparrow,Aves,9135
679,8668,14531,78159477,Sat May 08 2021 10:54:29 GMT-0400 (EDT),2021-05-08,2021-05-08 14:54:29 UTC,Eastern Time (US & Canada),404601,kmv,2021-05-10 00:23:33 UTC,2021-05-10 03:28:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78159477,https://inaturalist-open-data.s3.amazonaws.com/photos/127874374/medium.jpg,,,,1,0,False,3.0,"Wissahickon Valley Park, Philadelphia, PA, US",40.0546638333,-75.2180866667,10.0,,,,10.0,,open,False,,,Barn Swallow,Hirundo rustica,Barn Swallow,Aves,11901
680,8670,14543,78169134,Sun May 02 2021 09:57:08 GMT-0400 (EDT),2021-05-02,2021-05-02 13:57:08 UTC,Eastern Time (US & Canada),1681889,pha1016,2021-05-10 01:37:33 UTC,2022-01-18 03:13:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78169134,https://inaturalist-open-data.s3.amazonaws.com/photos/127892022/medium.jpg,,,,3,0,False,3.0,"Franklin Delano Roosevelt Park, Philadelphia, PA, US",39.9022807279,-75.1836061669,69.0,,,,69.0,,open,False,,,Red-headed Woodpecker,Melanerpes erythrocephalus,Red-headed Woodpecker,Aves,18204
681,8671,14544,78169261,2021-05-03 15:31:55,2021-05-03,2021-05-03 19:31:55 UTC,Eastern Time (US & Canada),629415,leorv,2021-05-10 01:38:15 UTC,2021-05-10 02:21:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78169261,https://inaturalist-open-data.s3.amazonaws.com/photos/127892639/medium.jpeg,,,,1,0,False,2.0,19119,40.0487428177,-75.1953934506,3583.0,,,,3583.0,,open,False,gps,gps,Rose-breasted Grosbeak,Pheucticus ludovicianus,Rose-breasted Grosbeak,Aves,10271
682,8674,14547,78169562,Sun May 02 2021 10:21:48 GMT-0400 (EDT),2021-05-02,2021-05-02 14:21:48 UTC,Eastern Time (US & Canada),1681889,pha1016,2021-05-10 01:40:22 UTC,2021-05-10 01:42:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78169562,https://inaturalist-open-data.s3.amazonaws.com/photos/127892769/medium.jpg,,,,2,0,False,3.0,"Franklin Delano Roosevelt Park, Philadelphia, PA, US",39.9043313387,-75.1835874476,38.0,,,,38.0,,open,False,,,Rose-breasted Grosbeak,Pheucticus ludovicianus,Rose-breasted Grosbeak,Aves,10271
683,8679,14555,78170201,Sat May 01 2021 10:47:44 GMT-0400 (EDT),2021-05-01,2021-05-01 14:47:44 UTC,Eastern Time (US & Canada),1681889,pha1016,2021-05-10 01:44:09 UTC,2021-05-10 13:59:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78170201,https://inaturalist-open-data.s3.amazonaws.com/photos/127893814/medium.jpg,,,,2,0,False,3.0,"Franklin Delano Roosevelt Park, Philadelphia, PA, US",39.9031665032,-75.1785982721,28.0,,,,28.0,,open,False,,,Prothonotary Warbler,Protonotaria citrea,Prothonotary Warbler,Aves,10729
684,8683,14565,78171924,Mon May 03 2021 15:57:56 GMT-0400 (EDT),2021-05-03,2021-05-03 19:57:56 UTC,Eastern Time (US & Canada),1671591,richziegler,2021-05-10 01:57:20 UTC,2021-05-10 02:48:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78171924,https://inaturalist-open-data.s3.amazonaws.com/photos/127897196/medium.jpg,,,,1,0,False,3.0,"John Heinz National Wildlife Refuge at Tinicum, Philadelphia, PA, US",39.8915661,-75.2573447,36.0,,,,36.0,,open,False,,,Solitary Sandpiper,Tringa solitaria,Solitary Sandpiper,Aves,3875
685,8686,14569,78173303,Sun May 02 2021 08:47:50 GMT-0400 (EDT),2021-05-02,2021-05-02 12:47:50 UTC,Eastern Time (US & Canada),1671591,richziegler,2021-05-10 02:07:31 UTC,2021-05-10 02:08:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78173303,https://inaturalist-open-data.s3.amazonaws.com/photos/127899455/medium.jpg,,,,1,0,False,3.0,"Pattison Ave, Philadelphia, PA, US",39.9073045368,-75.189168583,36.0,,,,36.0,,open,False,,,Rose-breasted Grosbeak,Pheucticus ludovicianus,Rose-breasted Grosbeak,Aves,10271
686,8689,14572,78174128,Sun May 02 2021 09:54:44 GMT-0400 (EDT),2021-05-02,2021-05-02 13:54:44 UTC,Eastern Time (US & Canada),1671591,richziegler,2021-05-10 02:14:31 UTC,2021-05-30 04:00:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78174128,https://inaturalist-open-data.s3.amazonaws.com/photos/127901019/medium.jpg,,,,3,0,False,3.0,"Pattison Ave, Philadelphia, PA, US",39.9073045368,-75.189168583,36.0,,,,36.0,,open,False,,,Red-headed Woodpecker,Melanerpes erythrocephalus,Red-headed Woodpecker,Aves,18204
687,8694,14578,78175741,2021-05-01 6:54:37 PM EDT,2021-05-01,2021-05-01 22:54:37 UTC,Eastern Time (US & Canada),2538398,that_hippie_chick,2021-05-10 02:27:04 UTC,2021-10-13 18:01:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78175741,https://inaturalist-open-data.s3.amazonaws.com/photos/127903529/medium.jpeg,,,,2,0,False,2.0,"Philadelphia, PA 19119, USA",40.0339419,-75.2081139,,,,,,,open,False,gps,gps,Downy Woodpecker,Dryobates pubescens,Downy Woodpecker,Aves,792988
688,8695,14579,78176134,Sat May 01 2021 12:28:19 GMT-0400 (EDT),2021-05-01,2021-05-01 16:28:19 UTC,Eastern Time (US & Canada),1671591,richziegler,2021-05-10 02:30:14 UTC,2021-05-10 13:43:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78176134,https://inaturalist-open-data.s3.amazonaws.com/photos/127904384/medium.jpg,,,,2,0,False,3.0,"John Heinz National Wildlife Refuge at Tinicum, Philadelphia, PA, US",39.8915661,-75.2573447,36.0,,,,36.0,,open,False,,,Barn Swallow,Hirundo rustica,Barn Swallow,Aves,11901
689,8696,14580,78176421,Sat May 01 2021 15:25:43 GMT-0400 (EDT),2021-05-01,2021-05-01 19:25:43 UTC,Eastern Time (US & Canada),1671591,richziegler,2021-05-10 02:32:40 UTC,2021-05-10 02:47:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78176421,https://inaturalist-open-data.s3.amazonaws.com/photos/127904844/medium.jpg,,,,1,0,False,3.0,"John Heinz National Wildlife Refuge at Tinicum, Philadelphia, PA, US",39.8915661,-75.2573447,36.0,,,,36.0,,open,False,,,Blue-winged Teal,Spatula discors,Blue-winged Teal,Aves,558433
690,8700,14584,78177576,Fri Apr 30 2021 12:29:53 GMT-0400 (EDT),2021-04-30,2021-04-30 16:29:53 UTC,Eastern Time (US & Canada),1671591,richziegler,2021-05-10 02:43:44 UTC,2021-05-10 13:58:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78177576,https://inaturalist-open-data.s3.amazonaws.com/photos/127907276/medium.jpg,,,,2,0,False,3.0,"Pattison Ave, Philadelphia, PA, US",39.9073045368,-75.189168583,36.0,,,,36.0,,open,False,,,Prothonotary Warbler,Protonotaria citrea,Prothonotary Warbler,Aves,10729
691,8704,14588,78180586,Fri Apr 30 2021 10:26:28 GMT-0400 (EDT),2021-04-30,2021-04-30 14:26:28 UTC,Eastern Time (US & Canada),1671591,richziegler,2021-05-10 03:10:17 UTC,2021-05-10 03:52:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78180586,https://inaturalist-open-data.s3.amazonaws.com/photos/127912810/medium.jpg,,,,2,0,False,3.0,"Pattison Ave, Philadelphia, PA, US",39.9073045368,-75.189168583,36.0,,,,36.0,,open,False,,,Black-throated Blue Warbler,Setophaga caerulescens,Black-throated Blue Warbler,Aves,199916
692,8709,14594,78210554,Mon May 10 2021 07:16:38 GMT-0400 (EDT),2021-05-10,2021-05-10 11:16:38 UTC,Eastern Time (US & Canada),4380024,ccrocke,2021-05-10 11:41:05 UTC,2021-05-10 16:51:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78210554,https://inaturalist-open-data.s3.amazonaws.com/photos/127966227/medium.jpg,,,,1,0,False,3.0,"Netherfield Rd, Philadelphia, PA, US",40.0197759737,-75.1882607025,6.0,,,,6.0,,open,False,,,Rose-breasted Grosbeak,Pheucticus ludovicianus,Rose-breasted Grosbeak,Aves,10271
693,8714,14606,78278396,2021-05-10 5:27:22 PM EDT,2021-05-10,2021-05-10 21:27:22 UTC,Eastern Time (US & Canada),1047816,digitalmirage,2021-05-10 21:56:37 UTC,2021-05-10 21:58:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78278396,https://inaturalist-open-data.s3.amazonaws.com/photos/128085788/medium.jpg,,,,1,0,False,2.0,"Tabor Rd & Garland St, Philadelphia, PA 19124, USA",40.0317279386,-75.1102416962,9.0,,,,9.0,,open,False,gps,gps,Baltimore Oriole,Icterus galbula,Baltimore Oriole,Aves,9346
694,8725,14628,78383685,2021/05/11 9:27 AM EDT,2021-05-11,2021-05-11 13:27:00 UTC,Eastern Time (US & Canada),1670419,kdstutzman,2021-05-11 19:50:48 UTC,2021-05-11 19:54:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78383685,https://inaturalist-open-data.s3.amazonaws.com/photos/128268352/medium.jpeg,,,,1,0,False,,"Bartram, Folcroft, PA, USA",39.8849630556,-75.2637347222,,,,,,,open,False,,,Orchard Oriole,Icterus spurius,Orchard Oriole,Aves,9325
695,8729,14632,78383699,2021/05/11 11:07 AM EDT,2021-05-11,2021-05-11 15:07:00 UTC,Eastern Time (US & Canada),1670419,kdstutzman,2021-05-11 19:50:50 UTC,2021-05-12 12:23:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78383699,https://inaturalist-open-data.s3.amazonaws.com/photos/128269444/medium.jpg,,,,1,0,False,,"Eastwick, Philadelphia, PA, USA",39.88969992,-75.2595733098,80.0,,,,80.0,,open,False,,,Spotted Sandpiper,Actitis macularius,Spotted Sandpiper,Aves,72458
696,8730,14633,78383700,2021/05/11 12:05 AM EDT,2021-05-11,2021-05-11 04:05:00 UTC,Eastern Time (US & Canada),1670419,kdstutzman,2021-05-11 19:50:50 UTC,2021-05-12 14:22:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78383700,https://inaturalist-open-data.s3.amazonaws.com/photos/128270415/medium.jpg,,,"I got a good look from the front, but a photo only from the back! ",2,0,False,,"Eastwick, Philadelphia, PA, USA",39.8905837496,-75.2577400454,166.0,,,,166.0,,open,False,,,Black-throated Blue Warbler,Setophaga caerulescens,Black-throated Blue Warbler,Aves,199916
697,8734,14638,78405452,Sat May 08 2021 12:53:34 GMT-0400 (EDT),2021-05-08,2021-05-08 16:53:34 UTC,Eastern Time (US & Canada),2841725,ayuter,2021-05-11 23:19:03 UTC,2021-09-05 04:24:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78405452,https://inaturalist-open-data.s3.amazonaws.com/photos/128641860/medium.jpg,,,,2,0,False,3.0,"Wissahickon Valley Park, Philadelphia, PA, US",40.0483480178,-75.2217035047,3589.0,,,,3589.0,,open,False,,,American Robin,Turdus migratorius,American Robin,Aves,12727
698,8736,14641,78447018,2021-05-12 07:28:10,2021-05-12,2021-05-12 11:28:10 UTC,Eastern Time (US & Canada),4109568,ajf391,2021-05-12 11:29:23 UTC,2021-05-12 22:51:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78447018,https://inaturalist-open-data.s3.amazonaws.com/photos/128385258/medium.jpeg,,,,2,0,False,2.0,John Heinz National Wildlife Refuge at Tinicum,39.8921521676,-75.2572136745,566.0,,,,566.0,,open,False,gps,gps,Green Heron,Butorides virescens,Green Heron,Aves,5020
699,8746,14652,78487962,2021/05/11 5:35 PM EDT,2021-05-11,2021-05-11 21:35:00 UTC,Eastern Time (US & Canada),521996,brennafarrell,2021-05-12 18:59:26 UTC,2021-05-12 19:09:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78487962,https://static.inaturalist.org/photos/128453488/medium.jpeg,,,,1,0,False,,"Somerton, Philadelphia, PA 19116, USA",40.1256368551,-75.0235896145,50.0,,,,50.0,,open,False,,,Red-tailed Hawk,Buteo jamaicensis,Red-tailed Hawk,Aves,5212
700,8755,14663,78565306,2021-05-13 5:46:40 AM EDT,2021-05-13,2021-05-13 09:46:40 UTC,Eastern Time (US & Canada),2538398,that_hippie_chick,2021-05-13 12:30:41 UTC,2021-11-06 23:03:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78565306,https://inaturalist-open-data.s3.amazonaws.com/photos/128594520/medium.jpeg,,,"Injured from hitting window, but flew away",3,0,False,2.0,"Center City East, Philadelphia, PA, USA",39.9533159428,-75.1490794122,37.0,,,,37.0,,open,False,gps,gps,Black-throated Blue Warbler,Setophaga caerulescens,Black-throated Blue Warbler,Aves,199916
701,8757,14684,78643227,2021/05/12 3:42 PM EDT,2021-05-12,2021-05-12 19:42:00 UTC,Eastern Time (US & Canada),521996,brennafarrell,2021-05-14 00:05:07 UTC,2021-05-14 04:08:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78643227,https://static.inaturalist.org/photos/128726712/medium.jpeg,,,,1,0,False,,"Somerton, Philadelphia, PA 19116, USA",40.1181743104,-75.0253773476,60.0,,,,60.0,,open,False,,,American Robin,Turdus migratorius,American Robin,Aves,12727
